"","gene","logFC","AveExpr","t","P.Value","adj.P.Val","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","b.status","b.status.asn","b.status.kmer"
"2792","g21436",-2.08975409705771,0.177197606967988,-3.00227762359438,0.00303926736237953,0.020409464103601,"scaffold_348",2300,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",384002,"A",-0.17929467608739,"A","A","A"
"2793","g13094",1.55205705958562,1.84706767293362,3.00196673345512,0.00304152342541611,0.0204173013616637,"scaffold_13",773,NA,NA,NA,"N",2344678,"A",0.0805657756356739,"A","A","A"
"2794","g14861",2.58821332451925,-4.87078852156689,3.00018976086029,0.00305470462543978,0.0204924584947318,"scaffold_33",2292,"CMTR2_MOUSE","A0A2P8ZED2","FtsJ-like methyltransferase","Y",1685622,"A",0.0595083467330614,"A","A","A"
"2795","g12187",2.90803889516697,-4.47938302142793,3.00027898807482,0.00305490540790311,0.0204924584947318,"scaffold_170",1851,NA,"J9LV95","Protein of unknown function (DUF 659)","Y",812047,"A",-0.204899556407438,"A","A","A"
"2796","g11517",2.93359640356031,-4.65606055267718,2.9999165812447,0.00305767235261908,0.0205036834546692,"scaffold_65",593,NA,NA,NA,"N",1324386,"A",0.0452726839648758,"A","A","A"
"2797","g15112",1.25923356530498,6.03876495340367,2.99728307050779,0.0030757716811886,0.0206176772436915,"scaffold_405",2371,NA,NA,"Tudor domain,Zinc-finger associated domain (zf-AD)","Y",311851,"A",-0.155767753455842,"A","A","A"
"2798","g17111",3.02676589904735,-2.44274557247443,2.996245755495,0.00308515349082137,0.0206731746960007,"scaffold_219",353,NA,"A0A2J7PF01","OAR domain","Y",649525,"A",0.0399590966304703,"A","A","A"
"2799","g11962",-1.89917457131916,4.28599630161284,-2.99535304469356,0.00308999189641173,0.0206981986658891,"scaffold_321",1590,"CP4C1_BLADI","A0A386RVW0","Cytochrome P450","Y",409967,"A",0.187269075314276,"A","A","A"
"2800","g18778",-1.75216012290905,4.08136480571298,-2.99403072879145,0.00309977018610531,0.0207562825783173,"scaffold_114",375,NA,NA,NA,"N",1045659,"A",-0.645628229182483,"A","A","A"
"2801","g5652",-1.99590701549524,0.459260215434348,-2.99333060150297,0.0031049611188251,0.020777491585399,"scaffold_1013",1207,"G3ST3_MOUSE","J9M8G2","Galactose-3-O-sulfotransferase","Y",24300,"A",0.09870272,"A","A","A"
"2802","g1886",1.39311959633441,5.03354859773372,2.99330440584327,0.00310515395073273,0.020777491585399,"scaffold_546",1391,"NLK_CANLF","A0A482WWV5","Haspin like kinase domain,Protein kinase domain","Y",192833,"A",0.162036618669495,"A","A","A"
"2803","g9388",2.15079183187554,6.15530296872927,2.99268021010482,0.00310979656236374,0.0208011329817188,"scaffold_153",924,NA,"J9JJD5","CRAL/TRIO domain","Y",873851,"A",-0.70736004240488,"A","A","A"
"2804","g15124",1.35985277657593,5.75083053209522,2.99183817466208,0.00311604947016116,0.0208355247917445,"scaffold_76",2495,"HELQ_HUMAN","J9JVW1","Helicase conserved C-terminal domain,DEAD/DEAH box helicase","Y",1257193,"A",0.209389231324237,"A","A","A"
"2805","g22384",-2.84070782209668,4.52057785896108,-2.99088036766251,0.00312404190384231,0.0208815193066451,"scaffold_30",2933,"AMPN_BOVIN","A0A482XQX1","Peptidase family M1 domain,ERAP1-like C-terminal domain,Peptidase M1 N-terminal domain","Y",1716177,"A",0.161127752013323,"A","A","A"
"2806","g18442",-1.60820560731632,3.9252958533566,-2.98919271544233,0.00313580024585528,0.020952643909316,"scaffold_314",1071,"LST_PHOPY","K7IVC5","Sulfotransferase domain","Y",423911,"A",-0.0319147295774421,"A","A","A"
"2807","g5090",1.50732559072401,3.34879092594013,2.98794768908235,0.00314513683028975,0.0210075420132178,"scaffold_300",769,"ZC4H2_MOUSE","A0A482X363","Zinc finger-containing protein","Y",457127,"A",0.286972977378558,"A","A","A"
"2808","g7647",-2.15666076505957,-0.53969465634844,-2.9876462097198,0.00314741114556214,0.0210084553805162,"scaffold_92",1246,"FPPS_CHICK","A0A067RTI2","Polyprenyl synthetase","Y",1188863,"A",-1.14738730787285,"A","A","A"
"2809","g17647",2.82247037095789,-4.28789917197524,2.98773795039227,0.00314751459618487,0.0210084553805162,"scaffold_1472",1013,NA,"D7EID9","Parvovirus coat protein VP1","Y",13446,"B2",0.5981776,"A","A","B"
"2810","g9240",1.46345188763294,3.36361359257993,2.98616913404293,0.00315852046738927,0.0210744128978938,"scaffold_178",1142,"MAB21_ANOGA","T1HIR3","Mab-21 protein","Y",790326,"A",0.129681223617831,"A","A","A"
"2811","g13236",-2.33470569264001,1.27062815939483,-2.98491851278206,0.00316801021638226,0.02112831046374,"scaffold_759",974,NA,"A0A482VMA0","Insect cuticle protein","Y",57945,"A",0.158328408294402,"A","A","A"
"2812","g10854",-2.81939949650675,-0.589232813081254,-2.98490725965832,0.00316885215339681,0.02112831046374,"scaffold_519",584,NA,NA,NA,"N",208789,"A",0.432613100473404,"A","A","A"
"2813","g20242",-1.59547508982677,5.67137956044014,-2.98329487015202,0.003180264353508,0.0211968632648139,"scaffold_71",1325,"YC91_CAEEL","J9JKE0","Major Facilitator Superfamily","Y",1288280,"A",-0.243252874913154,"A","A","A"
"2814","g22137",-2.02572537205925,-0.698066854256029,-2.98283077963272,0.00318379090332564,0.0212128271664721,"scaffold_11",938,NA,NA,NA,"N",2599874,"A",0.00943543793899257,"A","A","A"
"2815","g8003",1.81078420662843,0.932646433049651,2.98034088109229,0.00320276035116299,0.0213316354614405,"scaffold_212",1048,"SIAS_HUMAN","D6WCA5","SAF domain,NeuB family","Y",664391,"A",-0.184568953584197,"A","A","A"
"2816","g12729",-3.65224368743131,-4.24424859626868,-2.97995911128344,0.00321661939128642,0.0214145999332402,"scaffold_316",353,NA,NA,NA,"N",419495,"A",0.251170753330075,"A","A","A"
"2817","g4379",-2.12062889953706,0.19330688857321,-2.97841685636032,0.00321750109402835,0.0214145999332402,"scaffold_554",496,NA,NA,NA,"N",187098,"A",0.2986374737288,"A","A","A"
"2818","g6179",5.31215603252977,-1.78579687758819,2.98971230584898,0.00322902271932038,0.021483657545968,"scaffold_5",2816,"COPIA_DROME","A0A0J7KI47","gag-polypeptide of LTR copia-type,GAG-pre-integrase domain","Y",2912966,"A",-0.512436122659878,"A","A","A"
"2819","g16283",1.9842221212917,1.67049024844146,2.975605923958,0.00323913763437035,0.0215433102188044,"scaffold_77",1004,"LIPH_RAT","A0A1S3DJE0","Lipase","Y",1239985,"A",-0.119683691089743,"A","A","A"
"2820","g11167",-1.63900074253045,3.13221286814483,-2.97395451786379,0.00325191549398671,0.0216182504576243,"scaffold_4",449,NA,NA,"Insulin/IGF/Relaxin family","Y",3039205,"A",-0.119725207294507,"A","A","A"
"2821","g1560",-1.61525592207003,4.31227885141516,-2.97376749600884,0.00325336577863652,0.0216182504576243,"scaffold_206",1122,NA,NA,"Trypsin","Y",683232,"A",-0.0506701170058202,"A","A","A"
"2822","g7406",-2.89669213948372,-2.07080164497029,-2.97385568146668,0.00325386435497444,0.0216182504576243,"scaffold_375",389,NA,NA,"Kazal-type serine protease inhibitor domain","Y",356100,"A",0.308505866311146,"A","A","A"
"2823","g10305",3.16169437054703,5.39653874259425,2.97246281243958,0.00326661308519926,0.0216952634553316,"scaffold_652",850,NA,"A0A2J7R7U8","Domain of unknown function (DUF4773)","Y",106700,"A",0.0786485581445532,"A","A","A"
"2824","g19870",-2.67683480259235,-3.19115597648782,-2.96950238749316,0.00328704842675564,0.0218157693461662,"scaffold_210",694,NA,NA,NA,"N",669642,"A",0.279343453766203,"A","A","A"
"2825","g5574",-2.74918007883283,-0.120299790472656,-2.96952199140411,0.00328708455933221,0.0218157693461662,"scaffold_530",1480,NA,NA,NA,"N",203235,"A",0.179661075425981,"A","A","A"
"2826","g7384",-1.75834880635683,0.613605887650174,-2.9683479947964,0.00329566116654357,0.0218649508887209,"scaffold_1602",1049,NA,"E0W3W0","Lipase","Y",11487,"A",-0.5164811,"A","A","A"
"2827","g20716",-1.87085275880226,2.85323577063986,-2.96686808407642,0.00330730195882974,0.0219339216593364,"scaffold_131",1309,NA,"A0A182FNJ0","Phosphatidylethanolamine-binding protein","Y",945783,"A",0.121336882920779,"A","A","A"
"2828","g16169",3.82102221062008,6.64241642758227,2.96878952964439,0.00330839673863158,0.0219339216593364,"scaffold_54",935,NA,"A0A482X6X1","Protein of unknown function (DUF1676)","Y",1412569,"A",0.132418406269263,"A","A","A"
"2829","g16757",1.52499601875915,3.71017896352805,2.96530133506283,0.00331966797569173,0.022000867754063,"scaffold_201",1025,"SOX2_XENTR","A0A482V1M4","HMG (high mobility group) box,SOX transcription factor","Y",691814,"A",-0.0997507091836568,"A","A","A"
"2830","g8104",1.30529376244574,6.06990963626789,2.96410102415216,0.00332917183386564,0.0220560574958116,"scaffold_506",2217,"MD1L1_HUMAN","A0A482X295","Mitotic checkpoint protein","Y",218335,"A",0.175273951277394,"A","A","A"
"2831","g17160",-1.77751476188582,5.6817575076912,-2.96391276550229,0.00333066484808841,0.0220575580754079,"scaffold_57",1401,"YM67_CAEEL","A0A195CTE8","Serine carboxypeptidase S28","Y",1361687,"A",-0.000589508814948349,"A","A","A"
"2832","g23149",-1.72795835427139,3.84665940686122,-2.96377581602304,0.00333175126511042,0.0220575580754079,"scaffold_64",3410,"AMPN_FELCA,AMPN_CANLF","A0A195CCY0","Peptidase family M1 domain,ERAP1-like C-terminal domain,Peptidase M1 N-terminal domain","Y",1337888,"A",-0.123423951579919,"A","A","A"
"2833","g4940",-2.27638506496882,-0.365429656315821,-2.96312740313795,0.00333693269197858,0.0220840631986962,"scaffold_358",886,"SQV3_CAEEL","A0A1D2NJW4,A0A212EZ58","N-terminal domain of galactosyltransferase,N-terminal region of glycosyl transferase group 7","Y",373918,"A",0.0278375804765126,"A","A","A"
"2834","g3397",3.48531460250397,-4.58609876767768,2.96209493211363,0.00335319757910288,0.0221804954629856,"scaffold_84",1310,NA,NA,NA,"N",1218258,"A",0.187609070652453,"A","A","A"
"2835","g20813",-2.48125734879063,0.267819380483138,-2.96101569162086,0.00335386978705873,0.0221804954629856,"scaffold_97",714,NA,NA,NA,"N",1135984,"A",0.163850159950511,"A","A","A"
"2836","g13990",5.81117448269043,-1.77273622095947,2.97808599827249,0.00336654931088028,0.0222564996578612,"scaffold_39",2181,NA,"J9LG75","DDE superfamily endonuclease","Y",1602743,"A",-0.171190286568508,"A","A","A"
"2837","g15361",3.13028518400014,-3.40661573577887,2.95842596993788,0.00337746849677262,0.0223208166535037,"scaffold_160",242,NA,NA,NA,"N",843435,"A",-0.24682644585779,"A","A","A"
"2838","g23299",-2.28969899381899,0.298868493779793,-2.95771392128876,0.00338021973597011,0.0223311274946101,"scaffold_374",970,NA,NA,NA,"N",358180,"A",0.00636875201030601,"A","A","A"
"2839","g15111",1.71178245626866,4.24764238176281,2.9568642434669,0.00338702368902236,0.0223681955426137,"scaffold_405",1140,NA,NA,NA,"N",311851,"A",-0.155767753455842,"A","A","A"
"2840","g21944",-2.22809070596376,3.39111085961931,-2.95620183294979,0.0033923892353466,0.022395741469547,"scaffold_22",721,NA,NA,NA,"N",1994893,"A",-0.0831630849906746,"A","A","A"
"2841","g2391",-2.61924303139801,-3.3712909469256,-2.95568775991024,0.00339686811930716,0.0224174165325202,"scaffold_539",321,NA,NA,NA,"N",198000,"A",-0.234066740847578,"A","A","A"
"2842","g17333",-3.09424385904294,-0.887686976072751,-2.9554453326407,0.00340118698345918,0.022438020673074,"scaffold_394",797,NA,NA,NA,"N",326016,"A",0.117571438028282,"A","A","A"
"2843","g507",4.9313943526228,-0.714225527089011,2.96341538169913,0.00341076332964546,0.0224932823311723,"scaffold_816",601,NA,NA,"ERAP1-like C-terminal domain","Y",42994,"B2",0.23847646001005,"B.loose","A","A"
"2844","g4194",-1.80245977742915,1.46689484019762,-2.95349943207124,0.00341424787978176,0.0225083451118242,"scaffold_28",1542,NA,NA,NA,"N",1812903,"A",0.0615545488203059,"A","A","A"
"2845","g8261",-1.99878068424984,-0.962674586114617,-2.9533294105062,0.00341563091614745,0.0225095479953773,"scaffold_308",271,NA,NA,NA,"N",446321,"A",-0.295317697662959,"A","A","A"
"2846","g19820",-2.78338506073472,3.19418216640598,-2.9526206466231,0.00342219970450151,0.022544912951405,"scaffold_545",377,NA,NA,"Glutathione S-transferase, C-terminal domain","Y",194847,"A",-0.293179239207483,"A","A","A"
"2847","g7971",-1.6972534658616,1.01579037798295,-2.95126092478589,0.00343247458968421,0.0226046596705266,"scaffold_323",328,NA,NA,NA,"N",409036,"A",0.0198695208540767,"A","A","A"
"2848","g8160",-1.98199865718717,2.09910000405608,-2.94891460256579,0.00345168046178359,0.0227228614568254,"scaffold_66",786,"SNAK_DROME","A0A139W9L3","Trypsin","Y",1324262,"A",-0.483923548676813,"A","A","A"
"2849","g1894",-1.80229562913725,0.661599780186883,-2.94877226449817,0.00345284720734416,0.0227228614568254,"scaffold_546",1016,NA,NA,NA,"N",192833,"A",0.162036618669495,"A","A","A"
"2850","g9136",1.86322729041421,2.93149850828627,2.94845325282996,0.00345546719475574,0.0227321243629738,"scaffold_680",1326,NA,NA,NA,"N",91533,"A",-0.116134753145235,"A","A","A"
"2851","g21280",-2.2455739623473,-0.759665836012854,-2.94775386347872,0.00346124471383885,0.0227621456119834,"scaffold_43",887,NA,NA,NA,"N",1553300,"A",-0.218640756987725,"A","A","A"
"2852","g3662",-1.91641238908609,2.04121231583737,-2.94625916892922,0.00347353726782896,0.0228349755380523,"scaffold_269",1706,NA,"J9KTP3","Trypsin,Sushi repeat (SCR repeat)","Y",511711,"A",-0.171085385446641,"A","A","A"
"2853","g4652",3.10891479528172,-3.83910444880185,2.94508244283748,0.00348625854993876,0.0229105718726961,"scaffold_659",1474,NA,NA,NA,"N",103558,"A",0.132088319745017,"A","A","A"
"2854","g3",-1.89186725946002,2.69353282593367,-2.94388910938876,0.00349315719293993,0.0229478641241874,"scaffold_93",1505,NA,NA,NA,"N",1182508,"A",0.201287524430213,"A","A","A"
"2855","g20308",-1.97057950963556,-0.322771368280069,-2.94227925839604,0.00350654525549685,0.0230277467584275,"scaffold_378",492,NA,NA,NA,"N",353682,"A",-0.161913788159556,"A","A","A"
"2856","g5087",5.50908763543244,0.953360924910426,2.95330697374618,0.00354563699237814,0.02327631231446,"scaffold_300",378,NA,NA,NA,"N",457127,"A",0.286972977378558,"A","A","A"
"2857","g10370",-2.88710220281317,-2.76607515002192,-2.936654804528,0.00355507482689671,0.0233273861014502,"scaffold_159",204,NA,NA,NA,"N",848934,"A",-0.157158056960454,"A","A","A"
"2858","g18273",2.02443995901551,-2.64058880117442,2.93639385544089,0.00355590535377591,0.0233273861014502,"scaffold_250",299,NA,NA,NA,"N",539725,"A",-0.363945229589765,"A","A","A"
"2859","g16804",2.85250115429055,-4.01131915341201,2.93495739866438,0.0035692498855517,0.0234067387562815,"scaffold_8",826,NA,NA,NA,"N",2847527,"A",0.12592923041673,"A","A","A"
"2860","g14910",-2.88099319386482,-1.78675260226953,-2.93445280480946,0.00357368180683956,0.0234276084602919,"scaffold_33",209,NA,NA,"Antifungal peptide","Y",1685622,"A",0.0595083467330614,"A","A","A"
"2861","g17459",-2.38049728412786,-4.82842818189728,-2.93302343826291,0.00358455405085649,0.0234906689617296,"scaffold_41",2561,"PPCE_PIG","A0A482WN32","Prolyl oligopeptidase family,Prolyl oligopeptidase, N-terminal beta-propeller domain","Y",1577355,"A",0.165154939362944,"A","A","A"
"2862","g17902",-4.7631540729229,-0.657501954384198,-2.94061830090786,0.00359045714374902,0.0235211324207373,"scaffold_331",426,NA,NA,"Insect pheromone-binding family, A10/OS-D","Y",397668,"A",0.107474581889295,"A","A","A"
"2863","g3071",-1.81096992137705,4.38812819301973,-2.93174784704251,0.00359533337662487,0.0235448499749702,"scaffold_36",2191,NA,NA,NA,"N",1654184,"A",-0.216133628468767,"A","A","A"
"2864","g20767",-1.58362060657656,3.3691014166422,-2.9315151433983,0.00359731911740577,0.0235456814653753,"scaffold_97",750,"YAO3_SCHPO","A0A067RVN2","Domain of unknown function (DUF1989)","Y",1135984,"A",0.163850159950511,"A","A","A"
"2865","g826",-1.62168362688151,1.84857240046406,-2.93134526251683,0.00359876953316969,0.0235456814653753,"scaffold_127",1559,"ESTF_MYZPE","J9JVG0","Carboxylesterase family","Y",957964,"A",-0.0141111953356364,"A","A","A"
"2866","g5780",-2.65936619070001,-3.60897826908536,-2.93134939231198,0.0035992278564065,0.0235456814653753,"scaffold_255",384,NA,NA,NA,"N",531011,"A",0.047982013890276,"A","A","A"
"2867","g7131",1.29395878275387,5.09858136146569,2.92979859087725,0.00361200039240188,0.0236209959390104,"scaffold_79",799,"CCNC_ANOGA","A0A067QQ27","Cyclin, N-terminal domain,Cyclin C-terminal domain","Y",1236716,"A",0.00376589724062186,"A","A","A"
"2868","g14494",-1.65915015781011,5.77905003748793,-2.92768597192984,0.00363014746782821,0.0237313929129397,"scaffold_145",2755,"PCP_BOVIN","A0A2U1Q6G6","Serine carboxypeptidase S28","Y",902093,"A",-0.0130968128434556,"A","A","A"
"2869","g19275",-1.73322291637714,5.26841703517089,-2.92575525939589,0.00364680790861096,0.0238304898543838,"scaffold_18",805,"PDXH_NOSS1","A0A482WJW5","Pyridoxamine 5'-phosphate oxidase,Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region","Y",2121024,"A",0.062807759613403,"A","A","A"
"2870","g9605",-1.97863531874581,1.50234819444061,-2.92563519271795,0.00364784819894829,0.0238304898543838,"scaffold_287",1074,NA,NA,NA,"N",482722,"A",-0.648755095855515,"A","A","A"
"2871","g6320",-2.33567507287778,-1.32394911890227,-2.92531454120028,0.00365068704428475,0.0238407284546482,"scaffold_1079",683,NA,NA,NA,"N",21898,"B2",0.4765863,"B.loose","A","A"
"2872","g17137",-2.15778827490519,-0.918823556859214,-2.92492875604892,0.00365397622308589,0.0238538997933974,"scaffold_57",1080,NA,NA,NA,"N",1361687,"A",-0.000589508814948349,"A","A","A"
"2873","g1954",-2.12119658572023,1.15942894696003,-2.9245817714272,0.00365697938567071,0.0238651954409816,"scaffold_218",1368,"VGLU2_HUMAN,VGLU3_DANRE","E0VT50","Major Facilitator Superfamily","Y",649598,"A",-0.150087080349593,"A","A","A"
"2874","g11699",3.25196461110239,-2.55264398280633,2.92488349758097,0.00365951422970177,0.0238734280767845,"scaffold_168",3099,"POLX_TOBAC","X1XQX4","GAG-pre-integrase domain,Zinc knuckle,Reverse transcriptase (RNA-dependent DNA polymerase),gag-polypeptide of LTR copia-type","Y",815591,"A",-0.735291064494008,"A","A","A"
"2875","g17036",-2.51279601680414,2.27321552146871,-2.9214876369899,0.00368412001444146,0.0240255882263523,"scaffold_142",2637,"ESTE_MYZPE","J9K056","Carboxylesterase family","Y",914383,"A",-0.0352154492806603,"A","A","A"
"2876","g21123",-3.49087278644603,1.67188537366158,-2.92187930786418,0.00369033130750325,0.024057726594012,"scaffold_341",943,"MAL1_DROVI","A0A2P8Y0B5","Alpha amylase, catalytic domain","Y",391211,"A",0.280962192207411,"A","A","A"
"2877","g6372",-1.82561534153579,3.72585640510105,-2.9185049212585,0.00371002460312678,0.0241777029141551,"scaffold_235",1511,"KMO_ANOGA","A0A3S2LIV6","FAD binding domain","Y",589863,"A",-0.421220801409282,"A","A","A"
"2878","g22201",-1.30610063318826,5.43784874601136,-2.9181646045853,0.00371301714526395,0.0241887972399423,"scaffold_11",1123,"HOT_AEDAE","A0A151X5L4","Iron-containing alcohol dehydrogenase","Y",2599874,"A",0.00943543793899257,"A","A","A"
"2879","g20521",2.28353337153266,0.896974906047096,2.91725172234362,0.00372110208365961,0.0242239026378167,"scaffold_113",348,NA,NA,NA,"N",1050071,"A",-0.806213496376048,"A","A","A"
"2880","g10203",1.30361268699543,6.8116483216675,2.91719409232353,0.00372156444184038,0.0242239026378167,"scaffold_72",1826,"BTBD9_HUMAN","A0A2J7QLR2","BTB/POZ domain,F5/8 type C domain,BTB And C-terminal Kelch","Y",1284286,"A",0.153484647809745,"A","A","A"
"2881","g18780",-1.583444459182,4.43970615719965,-2.91711272343076,0.00372228190834445,0.0242239026378167,"scaffold_114",571,NA,NA,NA,"N",1045659,"A",-0.645628229182483,"A","A","A"
"2882","g20705",-2.10839317967815,1.75263904309314,-2.91525536340219,0.00373870395787136,0.0243223318897051,"scaffold_131",764,NA,NA,NA,"N",945783,"A",0.121336882920779,"A","A","A"
