"","gene","B.males.tpm","B.females.tpm","nonB.males.tpm","nonB.females.tpm","seq","gene_len","blast","diamond","interpro","anno","length","b.status.final","cov.04v13","BmalevnoBmale","BmalevsfemaleB","BmalevsfemalenoB","BfemalevsnoBfemale","noBmalevsnoBfemale"
"20235","g7316",9.76285714285714,7.61333333333333,9.29142857142857,8.395,"scaffold_149",1798,"TMM62_HUMAN","E2BRR1","Calcineurin-like phosphoesterase","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20236","g7317",18.0342857142857,26.755,15.2014285714286,31.3683333333333,"scaffold_149",1419,"TRE12_DROSI","J9JV25","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20237","g7318",6.64571428571429,4.895,6.43714285714286,4.61666666666667,"scaffold_149",1250,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20238","g7319",19.5442857142857,16.2116666666667,17.6871428571429,19.2516666666667,"scaffold_149",1596,"TRET1_CULQU","J9JV25","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20239","g732",52.9185714285714,59.6233333333333,50.3342857142857,58.7116666666667,"scaffold_56",1460,"TIP_HUMAN","A0A026WJY1",NA,"Y",1371732,"A",-0.143478900461072,0,0,0,0,0
"20240","g7320",12.0814285714286,11.6016666666667,10.9557142857143,11.955,"scaffold_149",1422,"TRE12_DROME","J9JV25","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20241","g7321",2.48142857142857,6.15666666666667,3.87857142857143,5.12,"scaffold_149",762,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20242","g7322",19.7828571428571,14.7183333333333,20.3042857142857,13.6583333333333,"scaffold_149",867,NA,NA,"Eukaryotic-type carbonic anhydrase","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20243","g7323",1.84,3.48666666666667,2.02285714285714,3.71333333333333,"scaffold_149",1404,"TRE12_DROME","J9JV25","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20244","g7324",25.7928571428571,28.3783333333333,22.8442857142857,35.5133333333333,"scaffold_149",1551,"TRET1_BOMMO","A0A482X0T7","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20245","g7325",10.9214285714286,16.735,12.7957142857143,20.4416666666667,"scaffold_149",1866,"TRET1_CULQU","A0A482X0T7","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20246","g7326",5.51428571428571,2.61833333333333,11.9271428571429,6.4,"scaffold_149",482,"MGDP1_MOUSE","A0A2P8Y3X9","Acid Phosphatase","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20247","g7327",69.7257142857143,61.3133333333333,57.6971428571429,52.3066666666667,"scaffold_149",1469,"TRET1_BOMMO","J9JLK2","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20248","g7328",0,0,0,0,"scaffold_149",637,NA,NA,NA,"N",892767,"A",-0.0260733349111462,NA,NA,NA,NA,NA
"20249","g7329",2.26428571428571,1.98333333333333,0.638571428571429,0.268333333333333,"scaffold_149",1658,"COPIA_DROME","A0A2K3MRS5","Reverse transcriptase (RNA-dependent DNA polymerase)","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20250","g733",0,0,0,0,"scaffold_56",238,NA,NA,NA,"N",1371732,"A",-0.143478900461072,NA,NA,NA,NA,NA
"20251","g7330",6.26714285714286,3.95,5.17571428571429,2.72666666666667,"scaffold_149",239,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20252","g7331",0.0628571428571429,0.03,0,0.055,"scaffold_149",305,NA,NA,NA,"N",892767,"A",-0.0260733349111462,NA,NA,NA,NA,NA
"20253","g7332",106.204285714286,347.543333333333,68.3557142857143,284.498333333333,"scaffold_149",1572,"TRE12_DROSE","A0A2P8YT21","Sugar (and other) transporter","Y",892767,"A",-0.0260733349111462,0,-1,0,0,-1
"20254","g7333",69.12,30.4616666666667,72.3314285714286,28.795,"scaffold_149",1007,"RDH14_BOVIN","A0A482WMH1","short chain dehydrogenase","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20255","g7334",2.07285714285714,2.65833333333333,1.95285714285714,2.74,"scaffold_149",785,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20256","g7335",273.7,352.195,274.565714285714,354.095,"scaffold_149",758,"NACA_DROME","D6WPS6","NAC domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20257","g7336",1238.87857142857,1262.15666666667,1239.79,1220.605,"scaffold_149",522,NA,"J9JMA0","Nucleoplasmin/nucleophosmin domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20258","g7337",45.8114285714286,40.6516666666667,47.0528571428571,46.1866666666667,"scaffold_149",1455,"SIL1_HUMAN","A0A482XC93",NA,"Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20259","g7338",0.585714285714286,0.491666666666667,0.452857142857143,0.49,"scaffold_149",991,"WDR54_HUMAN","A0A482XCI1",NA,"Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20260","g7339",24.0614285714286,20.9933333333333,23.9385714285714,22.3033333333333,"scaffold_149",1928,"UVSSA_MOUSE","A0A067RIK9","Uncharacterized conserved protein (DUF2043)","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20261","g734",3.57285714285714,4.9,3.18285714285714,4.315,"scaffold_56",3089,"PTPRK_HUMAN","A0A482XHC4","Protein-tyrosine phosphatase","Y",1371732,"A",-0.143478900461072,0,0,0,0,0
"20262","g7340",122.712857142857,44.8833333333333,124.298571428571,46.8883333333333,"scaffold_149",1081,"UBCP1_CHICK","R4G5I7","NLI interacting factor-like phosphatase,Ubiquitin family","Y",892767,"A",-0.0260733349111462,0,1,1,0,1
"20263","g7341",32.0285714285714,27.41,45.5914285714286,38.3783333333333,"scaffold_149",2128,NA,NA,"gag-polypeptide of LTR copia-type","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20264","g7342",26.26,23.055,50.5542857142857,44.1683333333333,"scaffold_149",1076,"PSD12_MOUSE","A0A067RIG7","PCI domain,26S proteasome regulatory subunit RPN5 C-terminal domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20265","g7343",264.117142857143,266.466666666667,273.095714285714,289.038333333333,"scaffold_149",411,NA,NA,"FAM177 family","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20266","g7344",113.952857142857,115.775,111.641428571429,119.006666666667,"scaffold_149",1500,NA,"A0A139WKH2","FDF domain,Scd6-like Sm domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20267","g7345",14.6114285714286,13.815,14.6885714285714,14.5866666666667,"scaffold_149",2191,"VPS51_DROME","A0A482X1I7","Vps51/Vps67","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20268","g7346",2.24714285714286,0.913333333333333,3.17571428571429,0.726666666666667,"scaffold_149",552,NA,NA,"Replication protein A OB domain,Replication factor-A protein 1, N-terminal domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20269","g7347",80.8585714285714,68.52,72.8414285714286,70.9716666666667,"scaffold_149",1064,"MARH5_CHICK","A0A2J7RFK2","RING-variant domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20270","g7348",0.431428571428571,0.128333333333333,0.938571428571429,0.0933333333333333,"scaffold_149",1475,"GLAS_DROME","A0A482VAX7","Zinc finger, C2H2 type","Y",892767,"A",-0.0260733349111462,0,0,0,0,1
"20271","g7349",40.1642857142857,44.6966666666667,22.6542857142857,27.86,"scaffold_149",275,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20272","g735",806.56,2.48833333333333,923.138571428571,7.03,"scaffold_56",703,NA,NA,"Haemolymph juvenile hormone binding protein (JHBP)","Y",1371732,"A",-0.143478900461072,0,1,1,0,1
"20273","g7350",3.16428571428571,3.49166666666667,0.251428571428571,0.73,"scaffold_149",282,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20274","g7351",18.4571428571429,22.1066666666667,19.1642857142857,23.325,"scaffold_149",1715,"MCMBP_DROME","A0A2J7PVP2","Mini-chromosome maintenance replisome factor","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20275","g7352",40.7328571428571,53.2416666666667,52.2985714285714,61.6783333333333,"scaffold_149",2930,"LONM_HUMAN,LONM_DROME","A0A067QTG5","ATPase family associated with various cellular activities (AAA),ATP-dependent protease La (LON) substrate-binding domain,Lon protease (S16) C-terminal proteolytic domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20276","g7353",18.3814285714286,15.3166666666667,17.9385714285714,14.9066666666667,"scaffold_149",442,NA,NA,"Protein of unknown function (DUF2475)","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20277","g7354",10.5514285714286,8.985,1.01285714285714,1.42333333333333,"scaffold_149",829,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,0,0,0,0
"20278","g7355",126.482857142857,0.438333333333333,155.214285714286,0.608333333333333,"scaffold_149",1817,"KLH10_HUMAN","E0VNX1","BTB And C-terminal Kelch,BTB/POZ domain,Kelch motif","Y",892767,"A",-0.0260733349111462,0,1,1,0,1
"20279","g7356",1.37428571428571,1.05166666666667,1.68142857142857,1.4,"scaffold_149",2534,"CFA58_MOUSE","F7BEI8",NA,"Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20280","g7357",5.36428571428571,2.67,6.60714285714286,4.79333333333333,"scaffold_149",658,"RAB28_PONAB","T1HU79","Ras family","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20281","g7358",14.9371428571429,8.325,17.4014285714286,9.17,"scaffold_149",1646,"HEXD_HUMAN","A0A2J7PI68","Glycosyl hydrolase family 20, catalytic domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20282","g7359",24.2228571428571,0.318333333333333,39.5414285714286,0.435,"scaffold_149",1656,NA,NA,"Insect cuticle protein","Y",892767,"A",-0.0260733349111462,0,1,1,0,1
"20283","g736",0,0,0.0642857142857143,0.411666666666667,"scaffold_56",337,"MAL1_DROVI","J9M7C8","Alpha amylase, catalytic domain","Y",1371732,"A",-0.143478900461072,0,0,0,0,0
"20284","g7360",48.8014285714286,41.0283333333333,46.5357142857143,36.835,"scaffold_149",1045,"NAGK_MOUSE","H2T5Q9","BadF/BadG/BcrA/BcrD ATPase family","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20285","g7361",6.82,4.24666666666667,8.37714285714286,5.34833333333333,"scaffold_149",578,"SAR1_CAEEL","A0A084VCI0","ADP-ribosylation factor family","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20286","g7362",845.802857142857,19.3566666666667,946.898571428571,23.2716666666667,"scaffold_149",950,NA,NA,NA,"N",892767,"A",-0.0260733349111462,0,1,1,0,1
"20287","g7363",282.89,64.52,313.047142857143,81.445,"scaffold_149",2648,"MTHSD_BOVIN","A0A2J7PI56","5-formyltetrahydrofolate cyclo-ligase family","Y",892767,"A",-0.0260733349111462,0,1,1,0,1
"20288","g7364",7.30571428571429,7.32166666666667,7.24,7.69833333333333,"scaffold_149",2439,"I5P1_CANLF","A0A482WY56",NA,"Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20289","g7365",32.1014285714286,29.8416666666667,31.6885714285714,27.8433333333333,"scaffold_149",1424,NA,"J9JRT7","PH domain","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20290","g7366",160.527142857143,332.786666666667,166.172857142857,172.511666666667,"scaffold_149",1670,"ALDH2_PONAB","A0A067RI50","Aldehyde dehydrogenase family","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20291","g7367",0.0728571428571429,0.0316666666666667,0.172857142857143,0.0333333333333333,"scaffold_149",1059,NA,NA,"7tm Odorant receptor","Y",892767,"A",-0.0260733349111462,0,0,0,0,0
"20292","g7368",0,0,0.0742857142857143,0.0816666666666667,"scaffold_149",743,NA,NA,"7tm Odorant receptor","Y",892767,"A",-0.0260733349111462,NA,NA,NA,NA,NA
"20293","g7369",0.01,0,0,0.04,"scaffold_149",612,NA,NA,"7tm Odorant receptor","Y",892767,"A",-0.0260733349111462,NA,NA,NA,NA,NA
"20294","g737",42.2257142857143,10.4683333333333,48.7185714285714,10.0283333333333,"scaffold_56",2195,"EPHA5_HUMAN","X1WQ64","Fibronectin type III domain,Protein tyrosine kinase,SAM domain (Sterile alpha motif),Ephrin type-A receptor 2 transmembrane domain","Y",1371732,"A",-0.143478900461072,0,1,1,0,1
"20295","g7370",0.01,0,0.00571428571428571,0,"scaffold_774",1088,NA,NA,NA,"N",52062,"A",0.280669833434681,NA,NA,NA,NA,NA
"20296","g7371",0.00857142857142857,0.0133333333333333,0,0.01,"scaffold_774",761,NA,NA,NA,"N",52062,"A",0.280669833434681,NA,NA,NA,NA,NA
"20297","g7372",0,0,0,0,"scaffold_774",315,NA,NA,"7tm Odorant receptor","Y",52062,"A",0.280669833434681,NA,NA,NA,NA,NA
"20298","g7373",0.00857142857142857,0.0116666666666667,0,0,"scaffold_774",773,NA,NA,NA,"N",52062,"A",0.280669833434681,NA,NA,NA,NA,NA
"20299","g7374",0.0428571428571429,0.005,0,0,"scaffold_774",1160,NA,NA,"7tm Odorant receptor","Y",52062,"A",0.280669833434681,NA,NA,NA,NA,NA
"20300","g7375",0.537142857142857,0.04,0.194285714285714,0,"scaffold_774",1181,NA,NA,"7tm Odorant receptor","Y",52062,"A",0.280669833434681,0,1,1,0,0
"20301","g7376",1.97571428571429,2.68333333333333,0.838571428571429,1.03666666666667,"scaffold_774",1467,"SL9B1_MOUSE","T1H7N4","Sodium/hydrogen exchanger family","Y",52062,"A",0.280669833434681,0,0,0,0,0
"20302","g7377",16.4314285714286,34.835,13.2042857142857,29.0716666666667,"scaffold_774",1476,"SL9B1_MOUSE","T1H7N4","Sodium/hydrogen exchanger family","Y",52062,"A",0.280669833434681,0,0,0,0,0
"20303","g7378",5.48,8.25333333333333,5.87142857142857,10.075,"scaffold_774",653,NA,NA,NA,"N",52062,"A",0.280669833434681,0,0,0,0,0
"20304","g7379",0,0,0,0,"scaffold_764",602,NA,"J9KXX5",NA,"Y",55479,"A",-0.330190208493899,NA,NA,NA,NA,NA
"20305","g738",1139.57571428571,0.106666666666667,1395.13714285714,0.0766666666666667,"scaffold_56",1208,NA,NA,NA,"N",1371732,"A",-0.143478900461072,0,1,1,0,1
"20306","g7380",0,0,0,0,"scaffold_764",269,NA,NA,NA,"N",55479,"A",-0.330190208493899,NA,NA,NA,NA,NA
"20307","g7381",0.965714285714286,1.48333333333333,1.78142857142857,2.60666666666667,"scaffold_764",892,NA,NA,NA,"N",55479,"A",-0.330190208493899,0,0,0,0,0
"20308","g7382",0.454285714285714,0,0.601428571428571,0,"scaffold_764",512,NA,NA,NA,"N",55479,"A",-0.330190208493899,0,1,1,0,1
"20309","g7383",0.1,0,0.02,0.0133333333333333,"scaffold_764",654,NA,NA,NA,"N",55479,"A",-0.330190208493899,NA,NA,NA,NA,NA
"20310","g7384",1.01857142857143,1.69166666666667,1.35857142857143,3.34,"scaffold_1602",1049,NA,"E0W3W0","Lipase","Y",11487,"A",-0.5164811,0,0,-1,0,0
"20311","g7385",76.3771428571429,72.385,80.38,70.62,"scaffold_730",1384,"SEC62_MOUSE","A0A1S3DGU2","Translocation protein Sec62","Y",69816,"A",-0.0277220788633591,0,0,0,0,0
"20312","g7386",38.3314285714286,22.3883333333333,39.9314285714286,23.7316666666667,"scaffold_730",2529,"TLK1_HUMAN","A0A1W4WL26","Protein kinase domain","Y",69816,"A",-0.0277220788633591,0,0,0,0,0
"20313","g7387",0,0,0,0,"scaffold_730",227,NA,NA,NA,"N",69816,"A",-0.0277220788633591,NA,NA,NA,NA,NA
"20314","g7388",40.8028571428571,21.145,42.7228571428571,22.0666666666667,"scaffold_730",1907,"AVL9_HUMAN","T1HHG6","Transport protein Avl9","Y",69816,"A",-0.0277220788633591,0,0,0,0,0
"20315","g7389",52.5757142857143,50.7216666666667,52.1557142857143,52.0133333333333,"scaffold_730",1072,NA,NA,NA,"N",69816,"A",-0.0277220788633591,0,0,0,0,0
"20316","g739",11.9657142857143,5.34666666666667,12.1857142857143,5.25833333333333,"scaffold_56",1108,"EPHB2_MOUSE","A0A2J7QUT8","Ephrin receptor ligand binding domain","Y",1371732,"A",-0.143478900461072,0,0,0,0,0
"20317","g7390",33.5371428571429,39.9966666666667,31.7442857142857,39.1433333333333,"scaffold_730",687,"CNEP1_RAT","A0A067RH29","NLI interacting factor-like phosphatase","Y",69816,"A",-0.0277220788633591,0,0,0,0,0
"20318","g7391",36.6171428571429,7.04666666666667,35.5742857142857,8.22666666666667,"scaffold_730",3086,NA,"A0A195FI94","Tudor domain","Y",69816,"A",-0.0277220788633591,0,1,1,0,1
"20319","g7392",0,0,0,0,"scaffold_375",571,NA,NA,NA,"N",356100,"A",0.308505866311146,NA,NA,NA,NA,NA
"20320","g7393",2.14142857142857,1.41,1.6,1.27666666666667,"scaffold_375",224,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20321","g7394",18.7742857142857,17.265,18.1585714285714,19.9483333333333,"scaffold_375",2251,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20322","g7395",125.724285714286,114.07,120.988571428571,113.688333333333,"scaffold_375",1557,"ABHGA_RAT","A0A1S3D365","alpha/beta hydrolase fold","Y",356100,"A",0.308505866311146,0,0,0,0,0
"20323","g7396",7.03857142857143,7.74333333333333,8.17285714285714,8.93,"scaffold_375",878,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20324","g7397",0.71,0.426666666666667,0.562857142857143,0.383333333333333,"scaffold_375",279,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20325","g7398",366.832857142857,262.716666666667,375.308571428571,260.585,"scaffold_375",293,NA,NA,"Selenoprotein SelK_SelG","Y",356100,"A",0.308505866311146,0,0,0,0,0
"20326","g7399",0.657142857142857,0.231666666666667,0.13,0.171666666666667,"scaffold_375",1400,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20327","g74",4.98142857142857,15.0566666666667,2.62714285714286,17.8683333333333,"scaffold_415",392,NA,NA,NA,"N",302935,"A",-0.502380497430708,0,0,0,0,-1
"20328","g740",0,0,0,0,"scaffold_56",307,NA,NA,NA,"N",1371732,"A",-0.143478900461072,NA,NA,NA,NA,NA
"20329","g7400",24.8914285714286,23.36,22.4914285714286,22.845,"scaffold_375",3498,"TSC1_RAT","J9JXC6","Hamartin protein","Y",356100,"A",0.308505866311146,0,0,0,0,0
"20330","g7401",52.3114285714286,46.0333333333333,55.7271428571429,49.7383333333333,"scaffold_375",595,"RPAP2_DROME","A0A2J7QBZ5","Rtr1/RPAP2 family","Y",356100,"A",0.308505866311146,0,0,0,0,0
"20331","g7402",0.412857142857143,0.363333333333333,0.787142857142857,0.311666666666667,"scaffold_375",275,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20332","g7403",0.981428571428571,1.05666666666667,1.94714285714286,0.855,"scaffold_375",277,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20333","g7404",155.684285714286,282.028333333333,141.49,283.766666666667,"scaffold_375",704,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20334","g7405",92.4628571428571,185.715,66.4357142857143,126.16,"scaffold_375",503,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20335","g7406",0.422857142857143,2.19666666666667,0.694285714285714,3.09,"scaffold_375",389,NA,NA,"Kazal-type serine protease inhibitor domain","Y",356100,"A",0.308505866311146,0,-1,-1,0,0
"20336","g7407",0.182857142857143,0.653333333333333,0.14,0.485,"scaffold_375",389,NA,NA,"Kazal-type serine protease inhibitor domain","Y",356100,"A",0.308505866311146,0,0,0,0,0
"20337","g7408",0.217142857142857,2.04833333333333,0.431428571428571,2.64333333333333,"scaffold_375",395,NA,NA,NA,"N",356100,"A",0.308505866311146,0,-1,-1,0,-1
"20338","g7409",4.25142857142857,15.0366666666667,3.85428571428571,15.9033333333333,"scaffold_375",635,NA,NA,NA,"N",356100,"A",0.308505866311146,0,-1,-1,0,-1
"20339","g741",0,0,0,0,"scaffold_56",427,NA,NA,NA,"N",1371732,"A",-0.143478900461072,NA,NA,NA,NA,NA
"20340","g7410",47.8014285714286,0.18,52.1914285714286,1.03333333333333,"scaffold_375",830,NA,NA,NA,"N",356100,"A",0.308505866311146,0,1,1,0,1
"20341","g7411",9.85285714285714,0.456666666666667,13.43,0.611666666666667,"scaffold_375",962,NA,NA,NA,"N",356100,"A",0.308505866311146,0,1,1,0,1
"20342","g7412",26.0014285714286,1.31833333333333,28.3085714285714,1.975,"scaffold_375",1070,NA,NA,NA,"N",356100,"A",0.308505866311146,0,1,1,0,1
"20343","g7413",1.09714285714286,2.74333333333333,0.721428571428571,1.10666666666667,"scaffold_375",707,NA,NA,NA,"N",356100,"A",0.308505866311146,0,0,0,0,0
"20344","g7414",1.72428571428571,2.91,2.04571428571429,2.98333333333333,"scaffold_1154",308,NA,NA,"zf-MYND-like zinc finger, mRNA-binding","Y",19430,"A",-0.5040495,0,0,0,0,0
"20345","g7415",30.5814285714286,29.2933333333333,17.4914285714286,21.6666666666667,"scaffold_1154",313,NA,NA,"COMM domain","Y",19430,"A",-0.5040495,0,0,0,0,0
"20346","g742",0,0,0,0,"scaffold_56",376,NA,NA,NA,"N",1371732,"A",-0.143478900461072,NA,NA,NA,NA,NA
"20347","g743",7.89,0.09,7.39428571428571,0.166666666666667,"scaffold_140",974,NA,NA,NA,"N",921203,"A",0.240311980325411,0,1,1,0,1
"20348","g7433",1.78,0.0483333333333333,0.0542857142857143,0,"scaffold_1025",248,NA,NA,NA,"N",23933,"A",1.2982,0,1,1,0,0
"20349","g7434",0.334285714285714,1.42,0.284285714285714,4.4,"scaffold_1025",593,NA,NA,"Carboxylesterase family","Y",23933,"A",1.2982,0,-1,-1,0,-1
"20350","g7435",0.628571428571429,6.16,0.682857142857143,10.5733333333333,"scaffold_1025",1022,NA,NA,"Carboxylesterase family","Y",23933,"A",1.2982,0,-1,-1,0,-1
"20351","g7436",0,0.045,0.0457142857142857,0.08,"scaffold_973",528,NA,NA,NA,"N",26358,"A",-2.25600598050528,NA,NA,NA,NA,NA
"20352","g7437",0.0242857142857143,0,0,0,"scaffold_1229",755,NA,NA,NA,"N",17819,"A",-0.1897262,NA,NA,NA,NA,NA
"20353","g7438",18.4714285714286,15.95,9.19142857142857,18.615,"scaffold_943",1506,"SL9B1_MOUSE","T1H7N4","Sodium/hydrogen exchanger family","Y",27684,"A",0.206542207442681,0,0,0,0,0
"20354","g7439",104.091428571429,127.091666666667,66.9571428571429,92.2983333333333,"scaffold_943",2874,NA,"A0A3M7R5S4","Predicted AAA-ATPase","Y",27684,"A",0.206542207442681,0,0,0,0,0
"20355","g744",1.25428571428571,0.0583333333333333,1.67428571428571,0.136666666666667,"scaffold_140",845,NA,NA,NA,"N",921203,"A",0.240311980325411,0,1,1,0,1
"20356","g7442",3.48142857142857,1.91166666666667,3.25857142857143,1.99833333333333,"scaffold_208",1213,"PDFR_DROME","A0A482XIA4","Hormone receptor domain,7 transmembrane receptor (Secretin family)","Y",669884,"A",0.1062164334015,0,0,0,0,0
"20357","g7443",1.12571428571429,0,1.95428571428571,0,"scaffold_208",204,NA,NA,NA,"N",669884,"A",0.1062164334015,0,0,0,0,1
"20358","g7444",3.96142857142857,4.70333333333333,3.28857142857143,3.16833333333333,"scaffold_208",2003,"SC5A8_HUMAN","A0A087ZNV2","Sodium:solute symporter family","Y",669884,"A",0.1062164334015,0,0,0,0,0
"20359","g7445",6.10571428571429,3.765,11.6442857142857,10.0016666666667,"scaffold_208",1142,"LPPRC_XENTR",NA,"PPR repeat,PPR repeat family","Y",669884,"A",0.1062164334015,0,0,0,0,0
